,id,name,start_date,changed_company_id,parent,change_date
2996,9012,Kraken Games,,,,
2997,9013,URSE Games,,,,
2998,9014,"M2 Co.,LTD",,,,
2999,9015,Dogenzaka Lab,,,,
3000,9016,Deadghost Interactive,,,,
3001,9017,Fugazo,,,,
3002,9019,Transcendent Games,,,,
3003,9020,Sascha Hartleb,,,,
3004,9022,BlueEagle Productions,,,,
3005,9029,Cheritz,,,,
3006,9030,Irongames Studio,,,,
3007,9031,James Mearman,,,,
3008,9032,www.dev-zoo.net,,,,
3009,9033,Sub Orbital Software,,,,
3010,9034,Circle Five Studios,,,,
3011,9035,Pub Games,,,,
3012,9036,Midnart,,,,
3013,9037,Nordic Legacy,,,,
3014,9039,Daniel Linssen,,,,
3015,9040,Snack Games,,,,
3016,9041,Brain Bombers,,,,
3017,9042,Crafty Studios,,,,
3018,9043,Ravenscourt,1425168000,,42785,
3019,9045,IDHAS Studios,,,,
3020,9047,Cubic Pie,,,,
3021,9049,ScrewAttack Games,1285545600,,7382,
3022,9050,Batterystaple Games,1370044800,,8623,
3023,9052,Above and Beyond Technologies,,,,
3024,9053,Crispon Games,,,,
3025,9055,Keys of Nine Entertainment,,,,
3026,9056,Alkemi,,,,
3027,9057,GabberGames.com,,,,
3028,9058,YETi CGI,,,,
3029,9060,MiniVisions,,,,
3030,9061,Good games,,,,
3031,9062,Shaman Games Studio,1293753600,,,
3032,9063,iMaxGen,,,,
3033,9064,Question,1372636800,,,
3034,9066,Marvelous Europe Ltd.,1333238400,,6071,
3035,9067,CorypheeSoft,,,,
3036,9068,DEZ Studio,,,,
3037,9070,Rotateam,,,,
3038,9071,One Legged Seagull,,,,
3039,9072,Incandescent Imaging,,,,
3040,9073,Glitchy Pixel,,,,
3041,9075,Duelboot,,,,
3042,9076,ThoughtSTEM,,,,
3043,9077,Blue Label Studio,,,,
3044,9078,Polygon Art,,,,
3045,9079,Juniper Games,,,,
3046,9081,Nine Tales Digital,,,,
3047,9082,Bolt Creative,,,,
3048,9083,Insane,,,,
3049,9084,Princesseuh,,,,
3050,9085,Sector3 Games,,,,
3051,9086,Bigger Boat,,,,
3052,9087,dupe - Lexis Numerique,,,,
3053,9088,Reakktor Studios,,,,
3054,9089,Angels Blue Digital Entertainment,,,,
3055,9090,Zotnip,,,,
3056,9091,The Game Creators Ltd,,,,
3057,9095,Wildgrass,,,,
3058,9097,Copybugpaste,,,,
3059,9098,Metaware,,,,
3060,9099,"Case in Point Studios, LLC",,,,
3061,9100,Skydome Entertainment,1419984000,,,
3062,9101,Red Katana,,,,
3063,9102,Relevant Games,,,,
3064,9103,Drakkar Dev,,,,
3065,9104,Levels or Lives,,,,
3066,9105,Super Fun Games,,,,
3067,9106,Studio Whisky Tango Inc.,,,,
3068,9107,JetDogs Studios,1135987200,,,
3069,9108,Chimera Entertainment,1167523200,,,
3070,9109,Tasharen Entertainment Inc.,,,,
3071,9110,Narrow Monolith,,,,
3072,9111,kChamp Games,1230681600,,,
3073,9112,Mind Crew,,,,
3074,9113,Moenovel,,,,
3075,9114,Ste Curran,,,,
3076,9115,BigBlaze Games,,,,
3077,9116,2tainment,,,,
3078,9117,Atmosphere Entertainment Studios,,,,
3079,9119,David Hensley,,,,
3080,9120,Alex Quick,,,,
3081,9122,Space Boat Studios,,,,
3082,9123,Timeslip Softworks,,,,
3083,9125,Subscience Studios,,,,
3084,9127,ClickShake Games LLC,,,,
3085,9129,bitHuffel,,,,
3086,9131,Gatling Goat Studios,,,,
3087,9132,rdt.32,,,,
3088,9133,Lavaboots Studios,,,,
3089,9134,DigitalWorldEntertainment,,,,
3090,9135,Muteki,,,,
3091,9136,Rhaon Entertainment,,,,
3092,9137,Raymond Doerr,,,,
3093,9138,SixtyGig Games,,,,
3094,9139,Lostwood,,,,
3095,9140,Crenetic GmbH Studios,,,,
3096,9141,Quaternion Studio,,,,
3097,9143,Johnny Death Games,,,,
3098,9144,Bloodwolf Studio,,,,
3099,9147,Black Shell Media,,,,
3100,9148,Alternative Software Ltd,,,,
3101,9149,Red Hedgehog,,,,
3102,9150,"MicroProse Software, Inc.",410140800,,,
3103,9151,Cinopt Studios,,,,
3104,9152,Zach Kehs (SunnyKatt),,,,
3105,9153,New Reality Games,1388448000,,,
3106,9154,Essence Ltd.,,,,
3107,9156,Ramjet Anvil,,,,
3108,9157,nalothchris,,,,
3109,9158,rpmadden01,,,,
3110,9161,West Dragon Productions DR,,,,
3111,9163,MLB.com,,,,
3112,9164,Ankama Studio,,,,
3113,9165,Ankama Games,,,,
3114,9166,David Szymanski,,,,
3115,9167,Chris Chung,,,,
3116,9169,Michal Brzozowski,,,,
3117,9170,Simon Says: Watch! Play!,,,,
3118,9171,Ganz Studio,,,,
3119,9172,Mirko Seithe,,,,
3120,9173,Tamarin Studios,,,,
3121,9174,OKAM Studio,,,,
3122,9175,LuGus Studios,,,,
3123,9176,Romenics,,,,
3124,9177,Artaani,,,,
3125,9178,Riya,,,,
3126,9179,Marie Ronnaux Games,,,,
3127,9180,Attract Mode Games,,,,
3128,9182,Lighthouse Games Studio,,,,
3129,9183,"Parody Games, LLC",,,,
3130,9185,Z-Software,1230681600,,,
3131,9186,Game Insight,,,,
3132,9187,Tammeka Games,,,,
3133,9190,New Blood Interactive,,,,
3134,9193,Pera Games,1414800000,,3911,
3135,9195,IF Games,,,,
3136,9196,Clapfoot,,,,
3137,9197,Boncho Games,,,,
3138,9198,Dream Reactor,,,,
3139,9199,Rusty Lake,,,,
3140,9201,Funny Games Group,,,,
3141,9202,Catstudio,,,,
3142,9205,Hungry Planet Games,,,,
3143,9206,SadSquare Studio,,,,
3144,9207,Stegersaurus Software Inc.,,,,
3145,9213,BadLand Games SL,1325289600,,3911,
3146,9218,hempuli,,,,
3147,9277,Sorath,,,,
3148,9278,Varkian Empire,,,,
3149,9279,Burak Dabak,,,,
3150,9281,Playa Games GmbH,,,,
3151,9283,PostMod Softworks,,,,
3152,9285,Free Lunch Design AB,915062400,,,1397433600
3153,9287,Farjay.com,,,,
3154,9294,Peaksel D.O.O. Nis,,,,
3155,9296,MIT Game Lab,,,,
3156,9297,SCIMOB,,,,
3157,9298,SIEIDI,1400025600,,,
3158,9300,Siberian Digital,,,,
3159,9301,Xitilon,,,,
3160,9302,CyberStep,954547200,,,
3161,9303,Black Sheep Studio,,,,
3162,9306,Wolcen Studio,,,,
3163,9309,SiBear,,,,
3164,9310,Balcony Team,,,,
3165,9311,LKA,,,,
3166,9312,Clever Endeavour Games,,,,
3167,9320,Istom Games Kft.,,,,
3168,9321,NewWorldCoders,,,,
3169,9322,Grab The Games,1356912000,,,
3170,9325,Lacuna Corporation,,,,
3171,9326,Atom Republic,,,,
3172,9328,Spider Key Games,,,,
3173,9329,Team Gotham,1319587200,,,
3174,9330,Playwood Project,1419984000,,,
3175,9331,Playwood Games ApS,,,,
3176,9332,Taranasus Studio,,,,
3177,9333,Rockodile,,,,
3178,9334,M.J Roberts,,,,
3179,9336,Bryan Gale,,,,
3180,9341,Ant Workshop Ltd,1452556800,,,
3181,9342,Stegalosaurus Game Development,,,,
3182,9343,Dupe Stegalosaurus Game Development,,,,
3183,9345,Nicoplv Games,,,,
3184,9346,Free Range Games,,,,
3185,9347,Peace,,,,
3186,9349,Illuminated Games,,,,
3187,9350,POTOK,,,,
3188,9352,Made With Monster Love,,,,
3189,9359,Them Games,,,,
3190,9363,Monomyth Games,,,,
3191,9364,Nerial,,,,
3192,9365,TernTek,,,,
3193,9366,Ether Studio,,,,
3194,9373,Mane6,,,,
3195,9374,Glitchnap,,,,
3196,9375,BigBrik,,,,
3197,9378,Team Shanghai Alice,939600000,,,
3198,9380,Atari Age,,,,
3199,9381,Onagro Studios,1388448000,,,
3200,9385,Square Enix Collective,1483142400,,,
3201,9389,Daniel Wright,,,,
3202,9390,Intergrow,,,,
3203,9392,Tagstar Games,,,,
3204,9403,ARTE France,,,,
3205,9405,Xiotex Studios,,,,
3206,9406,Abyssal Arts,,,,
3207,9407,Kvaba,1437696000,,,
3208,9408,Beach Interactive,,,,
3209,9409,Close Studios,,,,
3210,9412,The Dangerous Kitchen,,,,
3211,9413,Exploding Tuba Studios,1356912000,,,
3212,9416,Ikaron,,,,
3213,9418,Glow Games,,,,
3214,9419,Tiny Bull Studios,,,,
3215,9420,Slug Disco,,,,
3216,9425,Yukitama Creative Industries,,,,
3217,9426,Coatsink Software,1262217600,,,
3218,9427,Ocelot Society,,,,
3219,9428,Super Hatch Games,,,,
3220,9429,La Belle,,,,
3221,9430,Wookanana Limited,,,,
3222,9432,Mode 7 Games,,,,
3223,9434,CCCP,1470009600,,3911,
3224,9436,PETA,347068800,,,
3225,9437,System Era Softworks,,,,
3226,9439,Wholetone Games,,,,
3227,9440,Mi-Clos Studio,1304208000,,,
3228,9443,JMJ Interactive,1301616000,,,
3229,9444,Home Net Games,,,,
3230,9449,Aardman Digital,,,,
3231,9453,Landfall Games,,,,
3232,9454,EMcNeill,,,,
3233,9456,Team Junkfish,,,,
3234,9457,RAC7 Games,,,,
3235,9467,Wolf Brew Games,,,,
3236,9469,Zeke Virant,,,,
3237,9475,Cloudhead Games,1356912000,,,
3238,9478,Proein,,,,
3239,9481,Neotenia,,,,
3240,9482,Industry Games,,,,
3241,9491,GamesBoosters,,,,
3242,9492,Game Swing,1372636800,,,
3243,9493,Mobigame,,,,
3244,9498,Not My Jeans,,,3911,
3245,9505,BMG Interactive Entertainment,,29,,883612800
3246,9509,Warfare Studios,,,,
3247,9515,Andrew Plotkin,,,,
3248,9516,Ninja Robot Dinosaur,,,,
3249,9524,Grey Alien Games,,,,
3250,9526,Tsukuda Original,,,,
3251,9527,Indimo Labs LLC,,,,
3252,9529,"Matt Martin, Eric Davidson et al.",,,,
3253,9532,Creative Mobile,,,,
3254,9533,Zillion Whales,,,,
3255,9535,Jester Interactive,,,,
3256,9540,Dojo-Arcade,,,,
3257,9548,Snow Cannon Games,,,,
3258,9554,Tasty Stewdios LLC,,,,
3259,9555,Paavo Kyppö,,,,
3260,9559,Hamster On Coke Games,,,,
3261,9560,Eyemobi,,,,
3262,9561,Fluffy Kitten Studios,,,,
3263,9563,Games Starter,,,,
3264,9564,Cardboard Keep,1388448000,,,
3265,9571,BrainGoodGames,,,,
3266,9572,Evil Indie Games,,,,
3267,9573,grapefrukt games,,,,
3268,9579,Lince Works,,,,
3269,9581,Massive Damage Games,,,,
3270,9582,Stress Level Zero,,,,
3271,9587,Demigiant,,,,
3272,9588,MAGICS,,,,
3273,9594,Brainwashing Games,,,,
3274,9598,Machine 22,,,,
3275,9599,Creaky Corpse,1230681600,,,
3276,9600,Team Signal,,,,
3277,9601,Colorspace Studio,,,,
3278,9606,Sony Interactive Entertainment Europe,,,,
3279,9607,Bandai Namco Entertainment Europe,1427846400,,248,
3280,9608,Bandai Namco Entertainment America,1427846400,,,
3281,9666,Bandai Namco Entertainment Asia,,,248,
3282,9718,Autarca Studio,,,,
3283,9719,Boss Key Productions,1419984000,,,1526256000
3284,9721,BitsAlive Game Studios,1498867200,,,
3285,9722,Outsider Games,1325289600,,,
3286,9724,Playrise Digital Ltd,,,,
3287,9726,Kalopsia Games,,,,
3288,9728,Amazon Game Studios,,,,
3289,9729,Red Phantom Games,,,,
3290,9733,Prospect Games,,,,
3291,9768,Cactus,,,,
3292,9794,Hasbro,-1451779200,,,
3293,9838,OutOfTheBit,,,,
3294,9839,NeuroCreativa,,,,
3295,9840,Prologue Games,,,,
3296,9841,Lurkers Lair,,,,
3297,9842,TinyAtomGames,,,,
3298,9851,Gameforge,1070236800,,,
3299,9854,Subspace Continuum,,,,
3300,9855,Digital Brains,,,,
3301,9863,PlayDate Digital Inc.,,,,
3302,9865,Mixi,,,,
3303,9866,Nilo Studios,1451520000,,,
3304,9867,Independent,,,,
3305,9868,Survios,,,,
3306,9872,FOAM Entertainment,,,,
3307,9873,Crunchy Games,,,,
3308,9874,Amnia Interactive,,,,
3309,9875,DEADBIT,,,,
3310,9876,The Good Mood Creators,,,,
3311,9881,Pioneer,,,,
3312,9907,Lone Hero Studios,1417305600,,,
3313,9923,Unwonted Studios,,,,
3314,9924,Animu Game,,,,
3315,9926,Hammer and Chisel,,,,
3316,9928,uCool,,,,
3317,9929,Piranaking,1419984000,,,
3318,9930,Agent Mega,,,,
3319,9934,Eleon Game Studios,,,,
3320,9935,Rocketcat Games,,,,
3321,9936,Polykid,,,,
3322,9937,Lycoris,,,,
3323,9938,Talecore Studios,1462060800,,,
3324,9941,Unreal Voodoo,,,,
3325,9942,tAAt,,,,
3326,9943,Touch Foo,,,,
3327,9948,Playsport Games,,,,
3328,9951,Megastorm Games,,,,
3329,9954,Legacy Games,,,,
3330,9959,Maschinen-Mensch,1419984000,,,
3331,9960,Retro Revolution,,,,
3332,9961,Frogster Interactive Pictures,,,,
3333,9962,Hangame,,,,
3334,9965,KupiKey,,,,
3335,9967,Disruptor Beam,1293753600,,,
3336,9968,Pretty Simple,,,,
3337,9970,U-Play online,1171065600,,,
3338,9986,A-Lim,,,,
3339,9989,E-Wan Entertainment,,,,
3340,9991,Jesper The End,,,,
3341,9993,Defy Media,,,,
3342,9996,Mark Healey,,,,
3343,9998,HD Publishing,,,,
3344,10000,Rimlight Studios,1419984000,,,
3345,10001,Halfbus,,,,
3346,10003,Anomaly Studios,,,,
3347,10004,Urvogel Games,,,,
3348,10007,Retro Yeti Games,,,,
3349,10008,Modesty,,,,
3350,10009,The Dirigiballers,,,,
3351,10011,Noskov Siergei,,,,
3352,10012,Stegosoft Games,1384387200,,0,
3353,10018,Disney Mobile,,,,
3354,10021,Frontwire Studios,1461888000,,,
3355,10022,Gamious,1325289600,,,
3356,10023,Thomas Happ Games,1358640000,,,
3357,10024,"Idea Factory International, Inc.",1380499200,,1956,
3358,10025,PREAPP PARTNERS,,,,
3359,10028,OtherSide Entertainment,1378771200,,,
3360,10030,Steve Gal,,,,
3361,10031,"GAMKIN, Inc",,,,
3362,10060,Zonitron Productions,,,,
3363,10067,Gsb,,,,
3364,10070,Namco Hometek,,,263,
3365,10075,THQ Nordic,1470960000,,42782,
3366,10091,"Virgin Interactive Entertainment, Inc.",757296000,,,1072828800
3367,10092,ANGames,,,,
3368,10094,Gun Interactive,1320796800,,,
3369,10099,SNK Playmore USA,,,,
3370,10100,Sony Interactive Entertainment,1459468800,,10282,
3371,10103,Estudiofuture,,,,
3372,10112,GameTrust,,,8447,
3373,10113,Fabrik Games,,,,
3374,10114,Penny Black Studios,,,,
3375,10116,Legendo Entertainment,1135987200,,,
3376,10118,Maya Games,,,,
3377,10119,Scraping Bottom Games,1451520000,,,
3378,10121,IO Studio,,,,
3379,10122,Blacksea Odyssey,1451520000,,,
3380,10123,Brainy Studio,,,,
3381,10125,Hypersect,,,,
3382,10126,Playstation Mobile Inc,,,10100,
3383,10127,Log Games,,,,
3384,10128,TreeFall Studios,,,,
3385,10134,YummyYummyTummy Inc.,,,,
3386,10139,Gainax,,,,
3387,10141,Sega Entertainment,828316800,229,,915062400
3388,10145,AlphaNuts,,,,
3389,10153,Alien Pixel Studios,,,,
3390,10154,Rudder Games,,,,
3391,10155,Bunnycopter,,,,
3392,10160,NEOTOKYO [MOD],,,,
3393,10163,A1 Games,,,,
3394,10165,A Sweet Studio,1419984000,,,
3395,10168,Holistic Design,,,,
3396,10182,Castro Brothers,,,,
3397,10184,Lakefeperd,,,,
3398,10185,Sonic Retro,,,,
3399,10186,Bigfingers,,,,
3400,10189,Enhance Games,,,,
3401,10191,Andrade Games,,,,
3402,10192,OtakuMaker.com Studio,,,,
3403,10193,United Indie,,,,
3404,10195,Vladis Fire,,,,
3405,10212,Illusion,987811200,,,
3406,10216,Jarokn Games,1380585600,43748,,1664841600
3407,10217,Dusenberry Martin Racing,,,,
3408,10218,Kairosoft,820454400,,,
3409,10219,Ebb Software,1377993600,,,
3410,10226,Greengamer,,,,
3411,10229,crazy labs,,,,
3412,10230,Blacklight Interactive,,,,
3413,10249,10ravens s.r.o.,,,,
3414,10288,Flying Helmet Games,,,,
3415,10289,∞ Infinity Games,,,,
3416,10290,WebAvenue Unipessoal Lda,,,,
3417,10292,Terminal Press,,,,
3418,10293,Lazy Games Studio Ltd,,,,
3419,10296,Elden Pixels,1483142400,,,
3420,10301,Finish Line Games,1388448000,,,
3421,10304,IV Productions,,,,
3422,10305,Contingent99,,,,
3423,10307,Ludo Land,,,,
3424,10309,Looks Like Lemonade,,,,
3425,10312,Overflow Games,,,,
3426,10313,MDNA Games,1104451200,,,
3427,10314,House House,1388448000,,,
3428,10316,Badland Indie,1451520000,,9213,
3429,10318,Askiisoft,,,,
3430,10319,Madmind Studio,1483142400,,,
3431,10321,Carbon Games,,,,
3432,10322,Guard Crush Games,,,,
3433,10331,Sluggerfly,,,,
3434,10333,"Proletariat, Inc.",,,,
3435,10334,MistakenVisions,1367366400,,,
3436,10338,Darewise Entertainment,1451520000,,,
3437,10339,Artur Games,,,,
3438,10343,Thomas Christof,,,,
3439,10344,Robert Yang,,,,
3440,10347,Enlight Interactive Inc.,,,,
3441,10348,Strangely Named Studio,,,,
3442,10349,Three Fields Entertainment,946598400,,,
3443,10352,Mixtvision,,,,
3444,10354,IronOak Games,,,,
3445,10357,AdoreStudio,,,,
3446,10359,Mi'pu'mi Games,1262217600,,,
3447,10360,Goblin Portal,,,,
3448,10363,François Roussel,,,,
3449,10364,Awaceb,,,,
3450,10370,Fistful of Frags Team,,,,
3451,10371,Pixel with Hat,,,,
3452,10372,Michal Kruba,,,,
3453,10373,Anarteam,,,,
3454,10378,Roland Studios,,,,
3455,10379,Actvision,,,,
3456,10380,Whale Hammer Games,,,,
3457,10381,Ayopa Games LLC,,,,
3458,10383,nDreams,1167523200,,,
3459,10384,Polyslash,,,,
3460,10386,100 Stones Interactive,1447372800,,3911,
3461,10390,Graphite Lab,,,,
3462,10392,Deported B.V.,,,,
3463,10414,Excalbur Games,,,,
3464,10415,SomaSim,1388448000,,,
3465,10417,Code Avarice,1325289600,,,
3466,10427,X-Nauts,,,,
3467,10430,ChickenBrick Studios,,,,
3468,10431,Paradize,,,,
3469,10435,Federation X Media Group AB,,,,
3470,10440,White Door Games,,,,
3471,10442,Com2uS,,,,
3472,10444,PixelNAUTS,1293753600,,,
3473,10447,Free Reign Entertainment,,,,
3474,10448,The House of Fables,1406851200,,,
3475,10454,Skyboy Games,,,,
3476,10456,Blyts,,,,
3477,10459,IndieGala,,,,
3478,10460,Scott Games,,,,
3479,10465,Adam Wells,,,,
3480,10468,Glitchers,1378771200,,8623,
3481,10469,Mojo Bones,,,,
3482,10475,Three Phase Interactive,,,,
3483,10483,Peripheral Labs,,,,
3484,10484,Wormhole Entertainment,,,,
3485,10485,ComboPear Games,,,,
3486,10487,iDev Games,,,,
3487,10489,Pine Studio,1356912000,,,
3488,10490,Dan & Gary Games,,,,
3489,10491,Idun,,,,
3490,10497,Raredrop Games,,,,
3491,10499,Too Tidy Games,,,,
3492,10500,Dysotek,,,,
3493,10501,Majorariatto,,,,
3494,10507,Ratalaika Games S.L.,1368489600,,,
3495,10511,Lynnea Glasser,,,,
3496,10513,MADSOFT Games,,,,
3497,10516,Portalus Games,,,,
3498,10518,kircode,,,,
3499,10520,UBJ3D,,,,
3500,10521,Studio Avante,,,,
3501,10522,Ground Control Studios,1419984000,,,
3502,10523,Black Cloud Studios,,,,
3503,10524,Unlok,,,,
3504,10527,Dharker Studio,1419984000,,,
3505,10531,Fusion Reactions,,,,
3506,10532,Dinofarm Games,,,,
3507,10533,DietChugg LLC,,,,
3508,10535,Acclaim,,,,
3509,10541,Misc Games,,,36725,
3510,10544,Jesse Barksdale,,,,
3511,10545,Davilex Games,,,,
3512,10547,Last Level,,,,
3513,10549,HypeTrain Digital,,,,
3514,10551,Liu Lidan,,,,
3515,10552,Fun Punch,,,,
3516,10554,StevenHarmonGames,,,,
3517,10556,Looterkings,,,,
3518,10557,The GD Studio,,,,
3519,10563,OddBird Studio,,,,
3520,10564,DeNA,,,,
3521,10566,Third Impression,,,,
3522,10568,Shin'en Multimedia,,,,
3523,10569,Waynetron,,,,
3524,10570,Pippin Barr,,,,
3525,10571,Aergia,,,,
3526,10572,Samuel Manier,,,,
3527,10576,DreamSail Games,,,,
3528,10578,Black Cell,,,,
3529,10580,FireFlame Games,,,,
3530,10582,Nitro+CHiRAL,1104451200,,2946,
3531,10584,Lassie Games,,,,
3532,10585,Demruth,,,,
3533,10592,Cartoon Network,,,,
3534,10596,sandwich puissant,,,,
3535,10598,Thylacine Studios LLC,1419984000,,,
3536,10607,GTArcade.com,,,,
3537,10608,White Wizard Games,,,,
3538,10609,Halfbrick Studios Pty Ltd,,,,
3539,10610,Clockwork Pixels,,,,
3540,10612,Space Fractal,,,,
3541,10614,Gamaya Inc,,,,
3542,10616,m07games,,,,
3543,10617,JDM4iK,,,,
3544,10618,GBROSSOFT,,,,
3545,10619,Render System,,,,
3546,10627,Ivent Games,,,,
3547,10630,Gooby.exe,,,,
3548,10631,Vidroid,,,,
3549,10634,Jutsu Games,,,,
3550,10635,Thing Trunk,,,,
3551,10636,CMOAR Studio,,,,
3552,10657,Struckd AG,,,,
3553,10658,DYA Games,,,,
3554,10659,StellarVR,,,,
3555,10660,Delve Interactive,,,,
3556,10662,FastTrak Software Publishing Ltd.,,,,
3557,10663,Games4Kids,,,,
3558,10666,Cornfox & Bros.,,,,
3559,10667,FDG Entertainment,1030838400,,8623,
3560,10673,Flying Carpets Games,,,,
3561,10674,Crafting Legends,1546214400,,,
3562,10675,Alersteam,,,,
3563,10679,Gamieon,,,,
3564,10680,Happy Volcano,1419120000,,,
3565,10681,CRASS Infotech,,,,
3566,10683,Eendhoorn Games,,,,
3567,10684,Manufacture43,,,,
3568,10686,Cyclone Studios,,,,
3569,10687,Mozg Labs,,,,
3570,10689,HeroCraft,,,,
3571,10691,CINIC Games,1420070400,,,
3572,10693,Fetal Position Games,,,,
3573,10694,Molleindustria,1072828800,,,
3574,10695,Colossal Wreck,,,,
3575,10696,WG Labs,,,,
3576,10697,Counterplay Games Inc.,,,,
3577,10698,Bitmen Studios,,,,
3578,10700,Sean O'Connor,,,,
3579,10701,"Oh, a Rock! Studios",,,,
3580,10702,CremaGames,1349308800,,8623,
3581,10703,GFI,,,,
3582,10705,GFI / Руссобит-М,,,,
3583,10754,ToyBox,,,,
3584,10771,Audiovisual,,,,
3585,10797,Heartomics,,,,
3586,10803,Vertigo Gaming,,,,
3587,10804,LiteNinja,,,,
3588,10805,ComonGames,,,,
3589,10807,Pixel Maniacs,1104451200,,,
3590,10808,Snowforged Entertainment,,,,
3591,10809,Gunfire Games,1419984000,,8623,
3592,10811,alley labs,,,,
3593,10812,Black Cube,,,,
3594,10815,Big Daddy's Creations,,,,
3595,10816,Portal Publishing,,,,
3596,10824,Pixelfoot Games,,,,
3597,10825,ASMB Games,,,,
3598,10827,EZ ENTERTAINMENT,,,,
3599,10833,Digital Chestnut,1289174400,,,
3600,10835,Donkey Crew,,,,
3601,10836,Green Man Gaming Publishing,,,,
3602,10837,Team Porpoise,,,,
3603,10839,BitFinity,,,,
3604,10840,Sunken Treasure Games,,,,
3605,10841,Lizard Factory,,,,
3606,10842,Comrades Inc.,,,,
3607,10843,Foddy.net,,,,
3608,10844,"Honor Code, Inc.",,,,
3609,10846,vascogames,,,,
3610,10848,OneorEight,1335312000,,9867,
3611,10849,Bitmap Bureau Ltd.,,,,
3612,10851,Soaphog Game Studio,1433116800,,9867,
3613,10852,Cheapass Games,,,,
3614,10862,Another Indie,,,,
3615,10863,Mehsoft,,,,
3616,10865,Glitch Factory,,,,
3617,10867,Rhino Games,,,,
3618,10868,ZuoBuLaiGame Studio,,,,
3619,10869,Fireline Games,,,,
3620,10870,Goblinz Studio,,,,
3621,10871,GDNomad,,,,
3622,10877,Fully Ramblomatic,,,,
3623,10880,Internet URL S.A.,,,,
3624,10881,"getexp, Inc.",,,,
3625,10882,DigiPlox,,,,
3626,10887,Bolvërk Games,,,,
3627,10888,Chevy Ray Johnston,,,,
3628,10892,Enyx Studios,,,,
3629,10893,Bezdomnii,,,,
3630,10899,Softnauts,,,,
3631,10903,Digital Legends Entertainment,,,,
3632,10911,Afterthought Games,1477958400,,,
3633,10913,Big Cow Studios,,,,
3634,10926,DaSuppa Studios,,,,
3635,10929,NTT Resonant,,,,
3636,10931,Digital Smash,,,,
3637,10932,Hiker Games,,,,
3638,10935,RocketWerkz,,,,
3639,10937,Imperative Entertainment,,,,
3640,10943,All 4 Games,,,,
3641,10946,Dan FitzGerald,,,,
3642,10947,Lienzo,,,,
3643,10948,MK-ULTRA Games,,,,
3644,10949,inkle Ltd,,,,
3645,10950,DIGIDICED,,,,
3646,10951,Ketos Games,,,,
3647,10953,Kikiwik Games,,,,
3648,10955,Sometimes You,,,,
3649,10956,Ginger Labs Inc,,,,
3650,10957,The Secret Games Company,,,,
3651,10959,Cleverweek,,,,
3652,10961,Rodaja,,,,
3653,10962,Ryan Davis,,,,
3654,10965,Tilting Point,,,,
3655,10966,beyondthosehills,,,,
3656,10967,Parabox Games,,,,
3657,10969,Woodsy Studio,,,,
3658,10977,Idea Cabin,,,,
3659,10979,Platform Publishing,,,,
3660,10980,Hyper Games,1356912000,,,
3661,10981,T3Fun,,,,
3662,10983,TDK,,,,
3663,10990,Infrogrames,,,,
3664,10993,Paradox Entertainment,,,,
3665,10996,Annevo AB,,,,
3666,11004,G5 Software,,,,
3667,11005,Twice Circled,,,,
3668,11021,Drizzly Bear,,,,
3669,11023,Undercoders,1167523200,,,
3670,11024,Lichthund,,,,
3671,11028,Eageron,,,,
3672,11029,"BLACK LODGE GAMES, LLC",,,,
3673,11035,Psyop,,,,
3674,11067,Games Workshop,,,,
3675,11146,Ysbryd Games,,,,
3676,11148,EXAX (Extra-Axis),,,,
3677,11149,Sandbox Interactive,,,,
3678,11150,BlueCodeGames,,,,
3679,11152,Phaser Lock Interactive,,,,
3680,11153,Brain&Brain,,,,
3681,11156,FareGaming,,,,
3682,11158,Malkyrs Studio,,,,
